Country,Date,Percent Pop. on Internet
Iraq,1961-01-01T00:00:00.000000+00:00,
Iceland,1961-01-01T00:00:00.000000+00:00,
Israel,1961-01-01T00:00:00.000000+00:00,
Italy,1961-01-01T00:00:00.000000+00:00,
Jamaica,1961-01-01T00:00:00.000000+00:00,
Jordan,1961-01-01T00:00:00.000000+00:00,
Japan,1961-01-01T00:00:00.000000+00:00,
Kazakhstan,1961-01-01T00:00:00.000000+00:00,
Kenya,1961-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1961-01-01T00:00:00.000000+00:00,
Cambodia,1961-01-01T00:00:00.000000+00:00,
Kiribati,1961-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1961-01-01T00:00:00.000000+00:00,
South Korea,1961-01-01T00:00:00.000000+00:00,
Kosovo,1961-01-01T00:00:00.000000+00:00,
Kuwait,1961-01-01T00:00:00.000000+00:00,
Lao,1961-01-01T00:00:00.000000+00:00,
Lebanon,1961-01-01T00:00:00.000000+00:00,
Liberia,1961-01-01T00:00:00.000000+00:00,
Libya,1961-01-01T00:00:00.000000+00:00,
St. Lucia,1961-01-01T00:00:00.000000+00:00,
Liechtenstein,1961-01-01T00:00:00.000000+00:00,
Sri Lanka,1961-01-01T00:00:00.000000+00:00,
Lesotho,1961-01-01T00:00:00.000000+00:00,
Lithuania,1961-01-01T00:00:00.000000+00:00,
Luxembourg,1961-01-01T00:00:00.000000+00:00,
Latvia,1961-01-01T00:00:00.000000+00:00,
"Macao, China",1961-01-01T00:00:00.000000+00:00,
Morocco,1961-01-01T00:00:00.000000+00:00,
Monaco,1961-01-01T00:00:00.000000+00:00,
Moldova,1961-01-01T00:00:00.000000+00:00,
Madagascar,1961-01-01T00:00:00.000000+00:00,
Maldives,1961-01-01T00:00:00.000000+00:00,
Mexico,1961-01-01T00:00:00.000000+00:00,
Marshall Islands,1961-01-01T00:00:00.000000+00:00,
North Macedonia,1961-01-01T00:00:00.000000+00:00,
Mali,1961-01-01T00:00:00.000000+00:00,
Malta,1961-01-01T00:00:00.000000+00:00,
Myanmar,1961-01-01T00:00:00.000000+00:00,
Montenegro,1961-01-01T00:00:00.000000+00:00,
Mongolia,1961-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1961-01-01T00:00:00.000000+00:00,
Mozambique,1961-01-01T00:00:00.000000+00:00,
Mauritania,1961-01-01T00:00:00.000000+00:00,
Mauritius,1961-01-01T00:00:00.000000+00:00,
Malawi,1961-01-01T00:00:00.000000+00:00,
Malaysia,1961-01-01T00:00:00.000000+00:00,
Namibia,1961-01-01T00:00:00.000000+00:00,
New Caledonia,1961-01-01T00:00:00.000000+00:00,
Niger,1961-01-01T00:00:00.000000+00:00,
Nigeria,1961-01-01T00:00:00.000000+00:00,
Nicaragua,1961-01-01T00:00:00.000000+00:00,
Netherlands,1961-01-01T00:00:00.000000+00:00,
Curaçao,1961-01-01T00:00:00.000000+00:00,
Norway,1961-01-01T00:00:00.000000+00:00,
Nepal,1961-01-01T00:00:00.000000+00:00,
Nauru,1961-01-01T00:00:00.000000+00:00,
New Zealand,1961-01-01T00:00:00.000000+00:00,
Oman,1961-01-01T00:00:00.000000+00:00,
Pakistan,1961-01-01T00:00:00.000000+00:00,
Panama,1961-01-01T00:00:00.000000+00:00,
Peru,1961-01-01T00:00:00.000000+00:00,
Philippines,1961-01-01T00:00:00.000000+00:00,
Palau,1961-01-01T00:00:00.000000+00:00,
Papua New Guinea,1961-01-01T00:00:00.000000+00:00,
Poland,1961-01-01T00:00:00.000000+00:00,
Puerto Rico,1961-01-01T00:00:00.000000+00:00,
North Korea,1961-01-01T00:00:00.000000+00:00,
Portugal,1961-01-01T00:00:00.000000+00:00,
Paraguay,1961-01-01T00:00:00.000000+00:00,
Palestine,1961-01-01T00:00:00.000000+00:00,
French Polynesia,1961-01-01T00:00:00.000000+00:00,
Qatar,1961-01-01T00:00:00.000000+00:00,
Romania,1961-01-01T00:00:00.000000+00:00,
Russia,1961-01-01T00:00:00.000000+00:00,
Rwanda,1961-01-01T00:00:00.000000+00:00,
Saudi Arabia,1961-01-01T00:00:00.000000+00:00,
Sudan,1961-01-01T00:00:00.000000+00:00,
Senegal,1961-01-01T00:00:00.000000+00:00,
Singapore,1961-01-01T00:00:00.000000+00:00,
Solomon Islands,1961-01-01T00:00:00.000000+00:00,
Sierra Leone,1961-01-01T00:00:00.000000+00:00,
El Salvador,1961-01-01T00:00:00.000000+00:00,
San Marino,1961-01-01T00:00:00.000000+00:00,
Somalia,1961-01-01T00:00:00.000000+00:00,
Serbia,1961-01-01T00:00:00.000000+00:00,
South Sudan,1961-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1961-01-01T00:00:00.000000+00:00,
Suriname,1961-01-01T00:00:00.000000+00:00,
Slovak Republic,1961-01-01T00:00:00.000000+00:00,
Slovenia,1961-01-01T00:00:00.000000+00:00,
Sweden,1961-01-01T00:00:00.000000+00:00,
Eswatini,1961-01-01T00:00:00.000000+00:00,
Seychelles,1961-01-01T00:00:00.000000+00:00,
Syria,1961-01-01T00:00:00.000000+00:00,
Turks and Caicos Islands,1961-01-01T00:00:00.000000+00:00,
Chad,1961-01-01T00:00:00.000000+00:00,
Togo,1961-01-01T00:00:00.000000+00:00,
Thailand,1961-01-01T00:00:00.000000+00:00,
Tajikistan,1961-01-01T00:00:00.000000+00:00,
Turkmenistan,1961-01-01T00:00:00.000000+00:00,
Timor-Leste,1961-01-01T00:00:00.000000+00:00,
Tonga,1961-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1961-01-01T00:00:00.000000+00:00,
Tunisia,1961-01-01T00:00:00.000000+00:00,
Turkey,1961-01-01T00:00:00.000000+00:00,
Tuvalu,1961-01-01T00:00:00.000000+00:00,
Tanzania,1961-01-01T00:00:00.000000+00:00,
Uganda,1961-01-01T00:00:00.000000+00:00,
Ukraine,1961-01-01T00:00:00.000000+00:00,
Uruguay,1961-01-01T00:00:00.000000+00:00,
United States,1961-01-01T00:00:00.000000+00:00,
Uzbekistan,1961-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1961-01-01T00:00:00.000000+00:00,
Venezuela,1961-01-01T00:00:00.000000+00:00,
British Virgin Islands,1961-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1961-01-01T00:00:00.000000+00:00,
Vietnam,1961-01-01T00:00:00.000000+00:00,
Vanuatu,1961-01-01T00:00:00.000000+00:00,
Samoa,1961-01-01T00:00:00.000000+00:00,
Yemen,1961-01-01T00:00:00.000000+00:00,
South Africa,1961-01-01T00:00:00.000000+00:00,
Zambia,1961-01-01T00:00:00.000000+00:00,
Zimbabwe,1961-01-01T00:00:00.000000+00:00,
Aruba,1962-01-01T00:00:00.000000+00:00,
Afghanistan,1962-01-01T00:00:00.000000+00:00,
Angola,1962-01-01T00:00:00.000000+00:00,
Albania,1962-01-01T00:00:00.000000+00:00,
Andorra,1962-01-01T00:00:00.000000+00:00,
United Arab Emirates,1962-01-01T00:00:00.000000+00:00,
Argentina,1962-01-01T00:00:00.000000+00:00,
Armenia,1962-01-01T00:00:00.000000+00:00,
American Samoa,1962-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1962-01-01T00:00:00.000000+00:00,
Australia,1962-01-01T00:00:00.000000+00:00,
Austria,1962-01-01T00:00:00.000000+00:00,
Azerbaijan,1962-01-01T00:00:00.000000+00:00,
Burundi,1962-01-01T00:00:00.000000+00:00,
Belgium,1962-01-01T00:00:00.000000+00:00,
Benin,1962-01-01T00:00:00.000000+00:00,
Burkina Faso,1962-01-01T00:00:00.000000+00:00,
Bangladesh,1962-01-01T00:00:00.000000+00:00,
Bulgaria,1962-01-01T00:00:00.000000+00:00,
Bahrain,1962-01-01T00:00:00.000000+00:00,
Bahamas,1962-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1962-01-01T00:00:00.000000+00:00,
Belarus,1962-01-01T00:00:00.000000+00:00,
Belize,1962-01-01T00:00:00.000000+00:00,
Bermuda,1962-01-01T00:00:00.000000+00:00,
Bolivia,1962-01-01T00:00:00.000000+00:00,
Brazil,1962-01-01T00:00:00.000000+00:00,
Barbados,1962-01-01T00:00:00.000000+00:00,
Brunei,1962-01-01T00:00:00.000000+00:00,
Bhutan,1962-01-01T00:00:00.000000+00:00,
Botswana,1962-01-01T00:00:00.000000+00:00,
Central African Republic,1962-01-01T00:00:00.000000+00:00,
Canada,1962-01-01T00:00:00.000000+00:00,
Switzerland,1962-01-01T00:00:00.000000+00:00,
Chile,1962-01-01T00:00:00.000000+00:00,
China,1962-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1962-01-01T00:00:00.000000+00:00,
Cameroon,1962-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1962-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1962-01-01T00:00:00.000000+00:00,
Colombia,1962-01-01T00:00:00.000000+00:00,
Comoros,1962-01-01T00:00:00.000000+00:00,
Cape Verde,1962-01-01T00:00:00.000000+00:00,
Costa Rica,1962-01-01T00:00:00.000000+00:00,
Cuba,1962-01-01T00:00:00.000000+00:00,
Cayman Islands,1962-01-01T00:00:00.000000+00:00,
Cyprus,1962-01-01T00:00:00.000000+00:00,
Czech Republic,1962-01-01T00:00:00.000000+00:00,
Germany,1962-01-01T00:00:00.000000+00:00,
Djibouti,1962-01-01T00:00:00.000000+00:00,
Dominica,1962-01-01T00:00:00.000000+00:00,
Denmark,1962-01-01T00:00:00.000000+00:00,
Dominican Republic,1962-01-01T00:00:00.000000+00:00,
Algeria,1962-01-01T00:00:00.000000+00:00,
Ecuador,1962-01-01T00:00:00.000000+00:00,
Egypt,1962-01-01T00:00:00.000000+00:00,
Eritrea,1962-01-01T00:00:00.000000+00:00,
Spain,1962-01-01T00:00:00.000000+00:00,
Estonia,1962-01-01T00:00:00.000000+00:00,
Ethiopia,1962-01-01T00:00:00.000000+00:00,
Finland,1962-01-01T00:00:00.000000+00:00,
Fiji,1962-01-01T00:00:00.000000+00:00,
France,1962-01-01T00:00:00.000000+00:00,
Faeroe Islands,1962-01-01T00:00:00.000000+00:00,
"Micronesia, Fed. Sts.",1962-01-01T00:00:00.000000+00:00,
Gabon,1962-01-01T00:00:00.000000+00:00,
United Kingdom,1962-01-01T00:00:00.000000+00:00,
Georgia,1962-01-01T00:00:00.000000+00:00,
Ghana,1962-01-01T00:00:00.000000+00:00,
Gibraltar,1962-01-01T00:00:00.000000+00:00,
Guinea,1962-01-01T00:00:00.000000+00:00,
Gambia,1962-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1962-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1962-01-01T00:00:00.000000+00:00,
Greece,1962-01-01T00:00:00.000000+00:00,
Grenada,1962-01-01T00:00:00.000000+00:00,
Greenland,1962-01-01T00:00:00.000000+00:00,
Guatemala,1962-01-01T00:00:00.000000+00:00,
Guam,1962-01-01T00:00:00.000000+00:00,
Guyana,1962-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1962-01-01T00:00:00.000000+00:00,
Honduras,1962-01-01T00:00:00.000000+00:00,
Croatia,1962-01-01T00:00:00.000000+00:00,
Haiti,1962-01-01T00:00:00.000000+00:00,
Hungary,1962-01-01T00:00:00.000000+00:00,
Indonesia,1962-01-01T00:00:00.000000+00:00,
India,1962-01-01T00:00:00.000000+00:00,
Ireland,1962-01-01T00:00:00.000000+00:00,
Iran,1962-01-01T00:00:00.000000+00:00,
Iraq,1962-01-01T00:00:00.000000+00:00,
Iceland,1962-01-01T00:00:00.000000+00:00,
Israel,1962-01-01T00:00:00.000000+00:00,
Italy,1962-01-01T00:00:00.000000+00:00,
Jamaica,1962-01-01T00:00:00.000000+00:00,
Jordan,1962-01-01T00:00:00.000000+00:00,
Japan,1962-01-01T00:00:00.000000+00:00,
Kazakhstan,1962-01-01T00:00:00.000000+00:00,
Kenya,1962-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1962-01-01T00:00:00.000000+00:00,
Cambodia,1962-01-01T00:00:00.000000+00:00,
Kiribati,1962-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1962-01-01T00:00:00.000000+00:00,
South Korea,1962-01-01T00:00:00.000000+00:00,
Kosovo,1962-01-01T00:00:00.000000+00:00,
Kuwait,1962-01-01T00:00:00.000000+00:00,
Lao,1962-01-01T00:00:00.000000+00:00,
Lebanon,1962-01-01T00:00:00.000000+00:00,
Liberia,1962-01-01T00:00:00.000000+00:00,
Libya,1962-01-01T00:00:00.000000+00:00,
St. Lucia,1962-01-01T00:00:00.000000+00:00,
Liechtenstein,1962-01-01T00:00:00.000000+00:00,
Sri Lanka,1962-01-01T00:00:00.000000+00:00,
Lesotho,1962-01-01T00:00:00.000000+00:00,
Lithuania,1962-01-01T00:00:00.000000+00:00,
Luxembourg,1962-01-01T00:00:00.000000+00:00,
Latvia,1962-01-01T00:00:00.000000+00:00,
"Macao, China",1962-01-01T00:00:00.000000+00:00,
Morocco,1962-01-01T00:00:00.000000+00:00,
Monaco,1962-01-01T00:00:00.000000+00:00,
Moldova,1962-01-01T00:00:00.000000+00:00,
Madagascar,1962-01-01T00:00:00.000000+00:00,
Maldives,1962-01-01T00:00:00.000000+00:00,
Mexico,1962-01-01T00:00:00.000000+00:00,
Marshall Islands,1962-01-01T00:00:00.000000+00:00,
North Macedonia,1962-01-01T00:00:00.000000+00:00,
Mali,1962-01-01T00:00:00.000000+00:00,
Malta,1962-01-01T00:00:00.000000+00:00,
Myanmar,1962-01-01T00:00:00.000000+00:00,
Montenegro,1962-01-01T00:00:00.000000+00:00,
Mongolia,1962-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1962-01-01T00:00:00.000000+00:00,
Mozambique,1962-01-01T00:00:00.000000+00:00,
Mauritania,1962-01-01T00:00:00.000000+00:00,
Mauritius,1962-01-01T00:00:00.000000+00:00,
Malawi,1962-01-01T00:00:00.000000+00:00,
Malaysia,1962-01-01T00:00:00.000000+00:00,
Namibia,1962-01-01T00:00:00.000000+00:00,
New Caledonia,1962-01-01T00:00:00.000000+00:00,
Niger,1962-01-01T00:00:00.000000+00:00,
Nigeria,1962-01-01T00:00:00.000000+00:00,
Nicaragua,1962-01-01T00:00:00.000000+00:00,
Netherlands,1962-01-01T00:00:00.000000+00:00,
Curaçao,1962-01-01T00:00:00.000000+00:00,
Norway,1962-01-01T00:00:00.000000+00:00,
Nepal,1962-01-01T00:00:00.000000+00:00,
Nauru,1962-01-01T00:00:00.000000+00:00,
New Zealand,1962-01-01T00:00:00.000000+00:00,
Oman,1962-01-01T00:00:00.000000+00:00,
Pakistan,1962-01-01T00:00:00.000000+00:00,
Panama,1962-01-01T00:00:00.000000+00:00,
Peru,1962-01-01T00:00:00.000000+00:00,
Philippines,1962-01-01T00:00:00.000000+00:00,
Palau,1962-01-01T00:00:00.000000+00:00,
Papua New Guinea,1962-01-01T00:00:00.000000+00:00,
Poland,1962-01-01T00:00:00.000000+00:00,
Puerto Rico,1962-01-01T00:00:00.000000+00:00,
North Korea,1962-01-01T00:00:00.000000+00:00,
Portugal,1962-01-01T00:00:00.000000+00:00,
Paraguay,1962-01-01T00:00:00.000000+00:00,
Palestine,1962-01-01T00:00:00.000000+00:00,
French Polynesia,1962-01-01T00:00:00.000000+00:00,
Qatar,1962-01-01T00:00:00.000000+00:00,
Romania,1962-01-01T00:00:00.000000+00:00,
Russia,1962-01-01T00:00:00.000000+00:00,
Rwanda,1962-01-01T00:00:00.000000+00:00,
Saudi Arabia,1962-01-01T00:00:00.000000+00:00,
Sudan,1962-01-01T00:00:00.000000+00:00,
Senegal,1962-01-01T00:00:00.000000+00:00,
Singapore,1962-01-01T00:00:00.000000+00:00,
Solomon Islands,1962-01-01T00:00:00.000000+00:00,
Sierra Leone,1962-01-01T00:00:00.000000+00:00,
El Salvador,1962-01-01T00:00:00.000000+00:00,
San Marino,1962-01-01T00:00:00.000000+00:00,
Somalia,1962-01-01T00:00:00.000000+00:00,
Serbia,1962-01-01T00:00:00.000000+00:00,
South Sudan,1962-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1962-01-01T00:00:00.000000+00:00,
Suriname,1962-01-01T00:00:00.000000+00:00,
Slovak Republic,1962-01-01T00:00:00.000000+00:00,
Slovenia,1962-01-01T00:00:00.000000+00:00,
Sweden,1962-01-01T00:00:00.000000+00:00,
Eswatini,1962-01-01T00:00:00.000000+00:00,
Seychelles,1962-01-01T00:00:00.000000+00:00,
Syria,1962-01-01T00:00:00.000000+00:00,
Turks and Caicos Islands,1962-01-01T00:00:00.000000+00:00,
Chad,1962-01-01T00:00:00.000000+00:00,
Togo,1962-01-01T00:00:00.000000+00:00,
Thailand,1962-01-01T00:00:00.000000+00:00,
Tajikistan,1962-01-01T00:00:00.000000+00:00,
Turkmenistan,1962-01-01T00:00:00.000000+00:00,
Timor-Leste,1962-01-01T00:00:00.000000+00:00,
Tonga,1962-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1962-01-01T00:00:00.000000+00:00,
Tunisia,1962-01-01T00:00:00.000000+00:00,
Turkey,1962-01-01T00:00:00.000000+00:00,
Tuvalu,1962-01-01T00:00:00.000000+00:00,
Tanzania,1962-01-01T00:00:00.000000+00:00,
Uganda,1962-01-01T00:00:00.000000+00:00,
Ukraine,1962-01-01T00:00:00.000000+00:00,
Uruguay,1962-01-01T00:00:00.000000+00:00,
United States,1962-01-01T00:00:00.000000+00:00,
Uzbekistan,1962-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1962-01-01T00:00:00.000000+00:00,
Venezuela,1962-01-01T00:00:00.000000+00:00,
British Virgin Islands,1962-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1962-01-01T00:00:00.000000+00:00,
Vietnam,1962-01-01T00:00:00.000000+00:00,
Vanuatu,1962-01-01T00:00:00.000000+00:00,
Samoa,1962-01-01T00:00:00.000000+00:00,
Yemen,1962-01-01T00:00:00.000000+00:00,
South Africa,1962-01-01T00:00:00.000000+00:00,
Zambia,1962-01-01T00:00:00.000000+00:00,
Zimbabwe,1962-01-01T00:00:00.000000+00:00,
Aruba,1963-01-01T00:00:00.000000+00:00,
Afghanistan,1963-01-01T00:00:00.000000+00:00,
Angola,1963-01-01T00:00:00.000000+00:00,
Albania,1963-01-01T00:00:00.000000+00:00,
Andorra,1963-01-01T00:00:00.000000+00:00,
United Arab Emirates,1963-01-01T00:00:00.000000+00:00,
Argentina,1963-01-01T00:00:00.000000+00:00,
Armenia,1963-01-01T00:00:00.000000+00:00,
American Samoa,1963-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1963-01-01T00:00:00.000000+00:00,
Australia,1963-01-01T00:00:00.000000+00:00,
Austria,1963-01-01T00:00:00.000000+00:00,
Azerbaijan,1963-01-01T00:00:00.000000+00:00,
Burundi,1963-01-01T00:00:00.000000+00:00,
Belgium,1963-01-01T00:00:00.000000+00:00,
Benin,1963-01-01T00:00:00.000000+00:00,
Burkina Faso,1963-01-01T00:00:00.000000+00:00,
Bangladesh,1963-01-01T00:00:00.000000+00:00,
Bulgaria,1963-01-01T00:00:00.000000+00:00,
Bahrain,1963-01-01T00:00:00.000000+00:00,
Bahamas,1963-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1963-01-01T00:00:00.000000+00:00,
Belarus,1963-01-01T00:00:00.000000+00:00,
Belize,1963-01-01T00:00:00.000000+00:00,
Bermuda,1963-01-01T00:00:00.000000+00:00,
Bolivia,1963-01-01T00:00:00.000000+00:00,
Brazil,1963-01-01T00:00:00.000000+00:00,
Barbados,1963-01-01T00:00:00.000000+00:00,
Brunei,1963-01-01T00:00:00.000000+00:00,
Bhutan,1963-01-01T00:00:00.000000+00:00,
Botswana,1963-01-01T00:00:00.000000+00:00,
Central African Republic,1963-01-01T00:00:00.000000+00:00,
Canada,1963-01-01T00:00:00.000000+00:00,
Switzerland,1963-01-01T00:00:00.000000+00:00,
Chile,1963-01-01T00:00:00.000000+00:00,
China,1963-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1963-01-01T00:00:00.000000+00:00,
Cameroon,1963-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1963-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1963-01-01T00:00:00.000000+00:00,
Colombia,1963-01-01T00:00:00.000000+00:00,
Comoros,1963-01-01T00:00:00.000000+00:00,
Cape Verde,1963-01-01T00:00:00.000000+00:00,
Costa Rica,1963-01-01T00:00:00.000000+00:00,
Cuba,1963-01-01T00:00:00.000000+00:00,
Cayman Islands,1963-01-01T00:00:00.000000+00:00,
Cyprus,1963-01-01T00:00:00.000000+00:00,
Czech Republic,1963-01-01T00:00:00.000000+00:00,
Germany,1963-01-01T00:00:00.000000+00:00,
Djibouti,1963-01-01T00:00:00.000000+00:00,
Dominica,1963-01-01T00:00:00.000000+00:00,
Denmark,1963-01-01T00:00:00.000000+00:00,
Dominican Republic,1963-01-01T00:00:00.000000+00:00,
Algeria,1963-01-01T00:00:00.000000+00:00,
Ecuador,1963-01-01T00:00:00.000000+00:00,
Egypt,1963-01-01T00:00:00.000000+00:00,
Eritrea,1963-01-01T00:00:00.000000+00:00,
Spain,1963-01-01T00:00:00.000000+00:00,
Estonia,1963-01-01T00:00:00.000000+00:00,
Ethiopia,1963-01-01T00:00:00.000000+00:00,
Finland,1963-01-01T00:00:00.000000+00:00,
Fiji,1963-01-01T00:00:00.000000+00:00,
France,1963-01-01T00:00:00.000000+00:00,
Faeroe Islands,1963-01-01T00:00:00.000000+00:00,
"Micronesia, Fed. Sts.",1963-01-01T00:00:00.000000+00:00,
Gabon,1963-01-01T00:00:00.000000+00:00,
United Kingdom,1963-01-01T00:00:00.000000+00:00,
Georgia,1963-01-01T00:00:00.000000+00:00,
Ghana,1963-01-01T00:00:00.000000+00:00,
Gibraltar,1963-01-01T00:00:00.000000+00:00,
Guinea,1963-01-01T00:00:00.000000+00:00,
Gambia,1963-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1963-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1963-01-01T00:00:00.000000+00:00,
Greece,1963-01-01T00:00:00.000000+00:00,
Grenada,1963-01-01T00:00:00.000000+00:00,
Greenland,1963-01-01T00:00:00.000000+00:00,
Guatemala,1963-01-01T00:00:00.000000+00:00,
Guam,1963-01-01T00:00:00.000000+00:00,
Guyana,1963-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1963-01-01T00:00:00.000000+00:00,
Honduras,1963-01-01T00:00:00.000000+00:00,
Croatia,1963-01-01T00:00:00.000000+00:00,
Haiti,1963-01-01T00:00:00.000000+00:00,
Hungary,1963-01-01T00:00:00.000000+00:00,
Indonesia,1963-01-01T00:00:00.000000+00:00,
India,1963-01-01T00:00:00.000000+00:00,
Ireland,1963-01-01T00:00:00.000000+00:00,
Iran,1963-01-01T00:00:00.000000+00:00,
Iraq,1963-01-01T00:00:00.000000+00:00,
Iceland,1963-01-01T00:00:00.000000+00:00,
Israel,1963-01-01T00:00:00.000000+00:00,
Italy,1963-01-01T00:00:00.000000+00:00,
Jamaica,1963-01-01T00:00:00.000000+00:00,
Jordan,1963-01-01T00:00:00.000000+00:00,
Japan,1963-01-01T00:00:00.000000+00:00,
Kazakhstan,1963-01-01T00:00:00.000000+00:00,
Kenya,1963-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1963-01-01T00:00:00.000000+00:00,
Cambodia,1963-01-01T00:00:00.000000+00:00,
Kiribati,1963-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1963-01-01T00:00:00.000000+00:00,
South Korea,1963-01-01T00:00:00.000000+00:00,
Kosovo,1963-01-01T00:00:00.000000+00:00,
Kuwait,1963-01-01T00:00:00.000000+00:00,
Lao,1963-01-01T00:00:00.000000+00:00,
Lebanon,1963-01-01T00:00:00.000000+00:00,
Liberia,1963-01-01T00:00:00.000000+00:00,
Libya,1963-01-01T00:00:00.000000+00:00,
St. Lucia,1963-01-01T00:00:00.000000+00:00,
Liechtenstein,1963-01-01T00:00:00.000000+00:00,
Sri Lanka,1963-01-01T00:00:00.000000+00:00,
Lesotho,1963-01-01T00:00:00.000000+00:00,
Lithuania,1963-01-01T00:00:00.000000+00:00,
Luxembourg,1963-01-01T00:00:00.000000+00:00,
Latvia,1963-01-01T00:00:00.000000+00:00,
"Macao, China",1963-01-01T00:00:00.000000+00:00,
Morocco,1963-01-01T00:00:00.000000+00:00,
Monaco,1963-01-01T00:00:00.000000+00:00,
Moldova,1963-01-01T00:00:00.000000+00:00,
Madagascar,1963-01-01T00:00:00.000000+00:00,
Maldives,1963-01-01T00:00:00.000000+00:00,
Mexico,1963-01-01T00:00:00.000000+00:00,
Marshall Islands,1963-01-01T00:00:00.000000+00:00,
North Macedonia,1963-01-01T00:00:00.000000+00:00,
Mali,1963-01-01T00:00:00.000000+00:00,
Malta,1963-01-01T00:00:00.000000+00:00,
Myanmar,1963-01-01T00:00:00.000000+00:00,
Montenegro,1963-01-01T00:00:00.000000+00:00,
Mongolia,1963-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1963-01-01T00:00:00.000000+00:00,
Mozambique,1963-01-01T00:00:00.000000+00:00,
Mauritania,1963-01-01T00:00:00.000000+00:00,
Mauritius,1963-01-01T00:00:00.000000+00:00,
Malawi,1963-01-01T00:00:00.000000+00:00,
Malaysia,1963-01-01T00:00:00.000000+00:00,
Namibia,1963-01-01T00:00:00.000000+00:00,
New Caledonia,1963-01-01T00:00:00.000000+00:00,
Niger,1963-01-01T00:00:00.000000+00:00,
Nigeria,1963-01-01T00:00:00.000000+00:00,
Nicaragua,1963-01-01T00:00:00.000000+00:00,
Netherlands,1963-01-01T00:00:00.000000+00:00,
Curaçao,1963-01-01T00:00:00.000000+00:00,
Norway,1963-01-01T00:00:00.000000+00:00,
Nepal,1963-01-01T00:00:00.000000+00:00,
Nauru,1963-01-01T00:00:00.000000+00:00,
New Zealand,1963-01-01T00:00:00.000000+00:00,
Oman,1963-01-01T00:00:00.000000+00:00,
Pakistan,1963-01-01T00:00:00.000000+00:00,
Panama,1963-01-01T00:00:00.000000+00:00,
Peru,1963-01-01T00:00:00.000000+00:00,
Philippines,1963-01-01T00:00:00.000000+00:00,
Palau,1963-01-01T00:00:00.000000+00:00,
Papua New Guinea,1963-01-01T00:00:00.000000+00:00,
Poland,1963-01-01T00:00:00.000000+00:00,
Puerto Rico,1963-01-01T00:00:00.000000+00:00,
North Korea,1963-01-01T00:00:00.000000+00:00,
Portugal,1963-01-01T00:00:00.000000+00:00,
Paraguay,1963-01-01T00:00:00.000000+00:00,
Palestine,1963-01-01T00:00:00.000000+00:00,
French Polynesia,1963-01-01T00:00:00.000000+00:00,
Qatar,1963-01-01T00:00:00.000000+00:00,
Romania,1963-01-01T00:00:00.000000+00:00,
Russia,1963-01-01T00:00:00.000000+00:00,
Rwanda,1963-01-01T00:00:00.000000+00:00,
Saudi Arabia,1963-01-01T00:00:00.000000+00:00,
Sudan,1963-01-01T00:00:00.000000+00:00,
Senegal,1963-01-01T00:00:00.000000+00:00,
Singapore,1963-01-01T00:00:00.000000+00:00,
Solomon Islands,1963-01-01T00:00:00.000000+00:00,
Sierra Leone,1963-01-01T00:00:00.000000+00:00,
